x,y
-30.0,0.0
-29.841269841269842,0.0
-29.682539682539684,0.0
-29.523809523809526,0.0
-29.365079365079364,0.0
-29.206349206349206,0.0
-29.047619047619047,0.0
-28.88888888888889,0.0
-28.73015873015873,0.0
-28.571428571428573,0.0
-28.41269841269841,0.0
-28.253968253968253,0.0
-28.095238095238095,0.0
-27.936507936507937,0.0
-27.77777777777778,0.0
-27.61904761904762,0.0
-27.460317460317462,0.0
-27.3015873015873,0.0
-27.142857142857142,0.0
-26.984126984126984,0.0
-26.825396825396826,0.0
-26.666666666666668,0.0
-26.507936507936506,0.0
-26.349206349206348,0.0
-26.19047619047619,0.0
-26.03174603174603,0.0
-25.873015873015873,0.0
-25.714285714285715,0.0
-25.555555555555557,0.0
-25.3968253968254,0.0
-25.238095238095237,0.0
-25.07936507936508,0.0
-24.92063492063492,0.0
-24.761904761904763,0.0
-24.603174603174605,0.0
-24.444444444444443,0.0
-24.285714285714285,0.0
-24.126984126984127,0.0
-23.96825396825397,0.0
-23.80952380952381,0.0
-23.650793650793652,0.0
-23.492063492063494,0.0
-23.333333333333336,0.0
-23.174603174603174,0.0
-23.015873015873016,0.0
-22.857142857142858,0.0
-22.6984126984127,0.0
-22.53968253968254,0.0
-22.38095238095238,0.0
-22.22222222222222,0.0
-22.063492063492063,0.0
-21.904761904761905,0.0
-21.746031746031747,0.0
-21.58730158730159,0.0
-21.42857142857143,0.0
-21.269841269841272,0.0
-21.11111111111111,0.0
-20.952380952380953,0.0
-20.793650793650794,0.0
-20.634920634920636,0.0
-20.476190476190474,0.0
-20.317460317460316,0.0
-20.158730158730158,0.0
-20.0,0.0
-19.841269841269842,0.0
-19.682539682539684,0.0
-19.523809523809526,0.0
-19.365079365079367,0.0
-19.20634920634921,0.0
-19.047619047619047,0.0
-18.88888888888889,0.0
-18.73015873015873,0.0
-18.571428571428573,0.0
-18.41269841269841,0.0
-18.253968253968253,0.0
-18.095238095238095,0.0
-17.936507936507937,0.0
-17.77777777777778,0.0
-17.61904761904762,0.0
-17.460317460317462,0.0
-17.301587301587304,0.0
-17.142857142857146,0.0
-16.984126984126984,0.0
-16.825396825396826,0.0
-16.666666666666668,0.0
-16.507936507936506,0.0
-16.349206349206348,0.0
-16.19047619047619,0.0
-16.03174603174603,0.0
-15.873015873015873,0.0
-15.714285714285715,0.0
-15.555555555555557,0.0
-15.396825396825397,0.0
-15.238095238095239,0.0
-15.07936507936508,0.0
-14.92063492063492,0.0
-14.761904761904763,0.0
-14.603174603174603,0.0
-14.444444444444445,0.0
-14.285714285714285,0.0
-14.126984126984128,0.0
-13.968253968253968,0.0
-13.80952380952381,0.0
-13.650793650793648,0.0
-13.492063492063494,0.0
-13.333333333333332,0.0
-13.174603174603174,0.0
-13.015873015873016,0.0
-12.857142857142858,0.0
-12.698412698412696,0.0
-12.539682539682541,0.0
-12.38095238095238,0.0
-12.222222222222221,0.0
-12.063492063492063,0.0
-11.904761904761905,0.0
-11.746031746031747,0.0
-11.587301587301589,0.0
-11.428571428571427,0.0
-11.269841269841272,0.0
-11.11111111111111,0.0
-10.952380952380953,0.0
-10.793650793650794,0.0
-10.634920634920636,0.0
-10.476190476190474,0.0
-10.31746031746032,0.0
-10.158730158730158,0.0
-10.0,0.0
-9.841269841269842,0.0
-9.682539682539684,0.0
-9.523809523809522,0.0
-9.365079365079367,0.0
-9.206349206349206,0.0
-9.047619047619047,0.0
-8.88888888888889,0.0
-8.730158730158731,0.0
-8.57142857142857,0.0
-8.412698412698415,0.0
-8.253968253968253,0.0
-8.095238095238095,0.0
-7.936507936507937,0.0
-7.777777777777779,0.0
-7.61904761904762,0.0
-7.460317460317462,0.0
-7.3015873015873005,0.0
-7.142857142857146,0.0
-6.984126984126984,0.0
-6.825396825396826,0.0
-6.666666666666668,0.0
-6.50793650793651,0.0
-6.349206349206348,0.0
-6.190476190476193,0.0
-6.031746031746032,0.0
-5.8730158730158735,0.0
-5.714285714285715,0.0
-5.555555555555557,0.0
-5.396825396825395,0.0
-5.238095238095241,0.0
-5.079365079365079,0.0
-4.920634920634921,0.0
-4.761904761904763,0.0
-4.603174603174605,0.0
-4.444444444444443,0.0
-4.285714285714288,0.0
-4.1269841269841265,0.0
-3.9682539682539684,0.0
-3.80952380952381,0.0
-3.650793650793652,0.0
-3.4920634920634903,0.0
-3.3333333333333357,0.0
-3.174603174603174,0.0
-3.015873015873016,0.0
-2.8571428571428577,0.0
-2.6984126984126995,0.0
-2.5396825396825378,0.0
-2.380952380952383,0.0
-2.2222222222222214,0.0
-2.0634920634920633,0.0
-1.904761904761905,0.0
-1.746031746031747,0.0
-1.5873015873015888,0.0
-1.4285714285714306,0.0
-1.2698412698412689,0.0
-1.1111111111111143,0.0
-0.9523809523809526,0.0
-0.7936507936507944,0.0
-0.6349206349206362,0.0
-0.47619047619047805,0.0
-0.31746031746031633,0.0
-0.15873015873016172,0.0
0.0,0.0
0.15873015873016172,0.0
0.3174603174603199,0.0
0.4761904761904745,0.0
0.6349206349206362,0.0
0.7936507936507944,0.0
0.9523809523809561,0.0
1.1111111111111107,0.0
1.2698412698412689,0.0
1.4285714285714306,0.0
1.5873015873015888,0.0
1.7460317460317434,0.0
1.904761904761905,0.0
2.0634920634920633,0.0
2.2222222222222285,0.0
2.3809523809523796,0.0
2.5396825396825378,0.0
2.698412698412703,0.0
2.857142857142861,0.0
3.0158730158730123,0.0
3.1746031746031775,0.0
3.3333333333333357,0.0
3.492063492063494,0.0
3.650793650793652,0.0
3.80952380952381,0.0
3.9682539682539684,0.0
4.1269841269841265,0.0
4.285714285714285,0.0
4.444444444444443,0.0
4.603174603174608,0.0
4.761904761904766,0.0
4.920634920634917,0.0
5.0793650793650755,0.0
5.238095238095241,0.0
5.396825396825399,0.0
5.555555555555557,0.0
5.714285714285715,0.0
5.8730158730158735,0.0
6.031746031746032,0.0
6.19047619047619,0.0
6.349206349206348,0.0
6.507936507936506,0.0
6.666666666666671,0.0
6.8253968253968225,0.0
6.984126984126981,0.0
7.142857142857146,0.0
7.301587301587304,0.0
7.460317460317455,0.0
7.61904761904762,0.0
7.777777777777779,0.0
7.936507936507937,0.0
8.095238095238095,0.0
8.253968253968253,0.0
8.412698412698411,0.0
8.571428571428577,0.0
8.730158730158728,0.0
8.888888888888886,0.0
9.047619047619051,0.0
9.20634920634921,0.0
9.36507936507936,0.0
9.523809523809526,0.0
9.682539682539684,0.0
9.841269841269842,0.0
10.0,0.0
10.158730158730158,0.0
10.317460317460316,0.0
10.476190476190482,0.0
10.634920634920633,0.0
10.79365079365079,0.0
10.952380952380956,0.0
11.111111111111114,0.0
11.269841269841265,0.0
11.42857142857143,0.0
11.587301587301589,0.0
11.746031746031747,0.0
11.904761904761905,0.0
12.063492063492063,0.0
12.222222222222221,0.0
12.380952380952387,0.0
12.539682539682538,0.0
12.698412698412696,0.0
12.857142857142861,0.0
13.01587301587302,0.0
13.17460317460317,0.0
13.333333333333336,0.0
13.492063492063494,0.0
13.650793650793652,0.0
13.80952380952381,0.0
13.968253968253968,0.0
14.126984126984127,0.0
14.285714285714292,0.0
14.444444444444443,0.0
14.603174603174601,0.0
14.76190476190476,0.0
14.920634920634924,0.0
15.079365079365076,0.0
15.23809523809524,0.0
15.396825396825399,0.0
15.555555555555557,0.0
15.714285714285708,0.0
15.873015873015873,0.0
16.03174603174603,0.0
16.19047619047619,0.0
16.349206349206348,0.0
16.507936507936506,0.0
16.666666666666664,0.0
16.82539682539683,0.0
16.98412698412698,0.0
17.14285714285714,0.0
17.301587301587304,0.0
17.460317460317462,0.0
17.619047619047613,0.0
17.77777777777778,0.0
17.936507936507937,0.0
18.095238095238095,0.0
18.253968253968253,0.0
18.41269841269841,0.0
18.57142857142857,0.0
18.730158730158735,0.0
18.888888888888886,0.0
19.047619047619044,0.0
19.20634920634921,0.0
19.365079365079367,0.0
19.52380952380952,0.0
19.682539682539684,0.0
19.841269841269842,0.0
20.0,0.0
20.158730158730158,0.0
20.317460317460316,0.0
20.476190476190474,0.0
20.63492063492064,0.0
20.79365079365079,0.0
20.95238095238095,0.0
21.111111111111114,0.0
21.269841269841272,0.0
21.428571428571423,0.0
21.58730158730159,0.0
21.746031746031747,0.0
21.904761904761905,0.0
22.063492063492063,0.0
22.22222222222222,0.0
22.38095238095238,0.0
22.539682539682545,0.0
22.698412698412696,0.0
22.857142857142854,0.0
23.01587301587302,0.0
23.174603174603178,0.0
23.33333333333333,0.0
23.492063492063494,0.0
23.650793650793652,0.0
23.80952380952381,0.0
23.96825396825397,0.0
24.126984126984127,0.0
24.285714285714285,0.0
24.444444444444443,0.0
24.6031746031746,0.0
24.76190476190476,0.0
24.920634920634924,0.0
25.079365079365083,0.0
25.238095238095234,0.0
25.396825396825392,0.0
25.555555555555557,0.0
25.714285714285715,0.0
25.873015873015873,0.0
26.03174603174603,0.0
26.19047619047619,0.0
26.349206349206348,0.0
26.507936507936506,0.0
26.666666666666664,0.0
26.825396825396822,0.0
26.984126984126988,0.0
27.14285714285714,0.0
27.301587301587297,0.0
27.460317460317462,0.0
27.61904761904762,0.0
27.77777777777777,0.0
27.936507936507937,0.0
28.095238095238095,0.0
28.253968253968253,0.0
28.41269841269841,0.0
28.57142857142857,0.0
28.730158730158728,0.0
28.888888888888893,0.0
29.047619047619044,0.0
29.206349206349202,0.0
29.365079365079367,0.0
29.523809523809526,0.0
29.682539682539677,0.0
29.841269841269842,0.0
30.0,0.0
29.8876404494382,0.11235955056179775
29.775280898876403,0.2247191011235955
29.662921348314608,0.33707865168539325
29.55056179775281,0.449438202247191
29.43820224719101,0.5617977528089888
29.325842696629213,0.6741573033707865
29.213483146067414,0.7865168539325842
29.10112359550562,0.898876404494382
28.98876404494382,1.0112359550561798
28.876404494382022,1.1235955056179776
28.764044943820224,1.2359550561797752
28.651685393258425,1.348314606741573
28.53932584269663,1.4606741573033708
28.426966292134832,1.5730337078651684
28.314606741573034,1.6853932584269662
28.202247191011235,1.797752808988764
28.089887640449437,1.9101123595505618
27.97752808988764,2.0224719101123596
27.865168539325843,2.134831460674157
27.752808988764045,2.247191011235955
27.640449438202246,2.359550561797753
27.528089887640448,2.4719101123595504
27.415730337078653,2.5842696629213484
27.303370786516854,2.696629213483146
27.191011235955056,2.8089887640449436
27.078651685393258,2.9213483146067416
26.966292134831463,3.033707865168539
26.853932584269664,3.1460674157303368
26.741573033707866,3.258426966292135
26.629213483146067,3.3707865168539324
26.51685393258427,3.4831460674157304
26.40449438202247,3.595505617977528
26.292134831460675,3.7078651685393256
26.179775280898877,3.8202247191011236
26.06741573033708,3.932584269662921
25.95505617977528,4.044943820224719
25.842696629213485,4.157303370786517
25.730337078651687,4.269662921348314
25.617977528089888,4.382022471910112
25.50561797752809,4.49438202247191
25.39325842696629,4.606741573033708
25.280898876404493,4.719101123595506
25.168539325842698,4.831460674157303
25.0561797752809,4.943820224719101
24.9438202247191,5.056179775280898
24.831460674157302,5.168539325842697
24.719101123595507,5.280898876404494
24.60674157303371,5.393258426966292
24.49438202247191,5.50561797752809
24.382022471910112,5.617977528089887
24.269662921348313,5.730337078651686
24.157303370786515,5.842696629213483
24.04494382022472,5.955056179775281
23.93258426966292,6.067415730337078
23.820224719101123,6.179775280898876
23.70786516853933,6.2921348314606735
23.59550561797753,6.404494382022472
23.48314606741573,6.51685393258427
23.370786516853933,6.629213483146067
23.258426966292134,6.741573033707865
23.146067415730336,6.853932584269662
23.033707865168537,6.966292134831461
22.921348314606742,7.078651685393258
22.808988764044944,7.191011235955056
