x,y
-10.0,0.0
-9.818181818181818,0.0
-9.636363636363637,0.0
-9.454545454545455,0.0
-9.272727272727273,0.0
-9.09090909090909,0.0
-8.90909090909091,0.0
-8.727272727272727,0.0
-8.545454545454545,0.0
-8.363636363636363,0.0
-8.181818181818182,0.0
-8.0,0.0
-7.818181818181818,0.0
-7.636363636363637,0.0
-7.454545454545455,0.0
-7.272727272727273,0.0
-7.090909090909091,0.0
-6.909090909090909,0.0
-6.7272727272727275,0.0
-6.545454545454545,0.0
-6.363636363636363,0.0
-6.181818181818182,0.0
-6.0,0.0
-5.818181818181818,0.0
-5.636363636363637,0.0
-5.454545454545455,0.0
-5.2727272727272725,0.0
-5.090909090909091,0.0
-4.90909090909091,0.0
-4.7272727272727275,0.0
-4.545454545454546,0.0
-4.363636363636364,0.0
-4.181818181818182,0.0
-4.0,0.0
-3.8181818181818183,0.0
-3.6363636363636367,0.0
-3.454545454545455,0.0
-3.2727272727272725,0.0
-3.090909090909091,0.0
-2.909090909090909,0.0
-2.7272727272727266,0.0
-2.545454545454545,0.0
-2.3636363636363633,0.0
-2.1818181818181817,0.0
-2.0,0.0
-1.8181818181818183,0.0
-1.6363636363636367,0.0
-1.454545454545455,0.0
-1.2727272727272734,0.0
-1.0909090909090917,0.0
-0.9090909090909101,0.0
-0.7272727272727266,0.0
-0.545454545454545,0.0
-0.3636363636363633,0.0
-0.18181818181818166,0.0
0.0,0.0
0.18181818181817988,0.0
0.3636363636363633,0.0
0.545454545454545,0.0
0.7272727272727266,0.0
0.9090909090909083,0.0
1.0909090909090917,0.0
1.2727272727272716,0.0
1.454545454545455,0.0
1.6363636363636367,0.0
1.8181818181818183,0.0
2.0,0.0
2.1818181818181834,0.0
2.3636363636363633,0.0
2.5454545454545467,0.0
2.7272727272727266,0.0
2.90909090909091,0.0
3.09090909090909,0.0
3.2727272727272734,0.0
3.454545454545455,0.0
3.636363636363635,0.0
3.8181818181818183,0.0
4.0,0.0
4.181818181818182,0.0
4.363636363636363,0.0
4.545454545454547,0.0
4.727272727272727,0.0
4.90909090909091,0.0
5.09090909090909,0.0
5.272727272727273,0.0
5.454545454545453,0.0
5.636363636363637,0.0
5.818181818181818,0.0
6.0,0.0
6.18181818181818,0.0
6.363636363636363,0.0
6.545454545454547,0.0
6.727272727272727,0.0
6.90909090909091,0.0
7.09090909090909,0.0
7.272727272727273,0.0
7.454545454545453,0.0
7.636363636363637,0.0
7.818181818181817,0.0
8.0,0.0
8.18181818181818,0.0
8.363636363636363,0.0
8.545454545454547,0.0
8.727272727272727,0.0
8.90909090909091,0.0
9.090909090909093,0.0
9.272727272727273,0.0
9.454545454545457,0.0
9.636363636363637,0.0
9.81818181818182,0.0
10.0,0.0
10.0,0.18181818181818182
10.0,0.36363636363636365
10.0,0.5454545454545454
10.0,0.7272727272727273
10.0,0.9090909090909092
10.0,1.0909090909090908
10.0,1.2727272727272725
10.0,1.4545454545454546
10.0,1.6363636363636362
10.0,1.8181818181818183
10.0,2.0
10.0,2.1818181818181817
10.0,2.3636363636363638
10.0,2.545454545454545
10.0,2.727272727272727
10.0,2.909090909090909
10.0,3.090909090909091
10.0,3.2727272727272725
10.0,3.4545454545454546
10.0,3.6363636363636367
10.0,3.8181818181818183
10.0,4.0
10.0,4.181818181818182
10.0,4.363636363636363
10.0,4.545454545454545
10.0,4.7272727272727275
10.0,4.909090909090909
10.0,5.09090909090909
10.0,5.2727272727272725
10.0,5.454545454545454
10.0,5.636363636363636
10.0,5.818181818181818
10.0,6.0
10.0,6.181818181818182
10.0,6.363636363636363
10.0,6.545454545454545
10.0,6.7272727272727275
10.0,6.909090909090909
10.0,7.090909090909091
10.0,7.272727272727273
10.0,7.454545454545455
10.0,7.636363636363637
10.0,7.818181818181818
10.0,8.0
10.0,8.181818181818182
10.0,8.363636363636363
10.0,8.545454545454545
10.0,8.727272727272727
10.0,8.909090909090908
10.0,9.09090909090909
10.0,9.272727272727273
10.0,9.454545454545455
10.0,9.636363636363637
10.0,9.818181818181818
10.0,10.0
10.0,10.18181818181818
10.0,10.363636363636363
10.0,10.545454545454545
10.0,10.727272727272727
10.0,10.909090909090908
10.0,11.090909090909092
10.0,11.272727272727272
10.0,11.454545454545455
10.0,11.636363636363637
10.0,11.818181818181818
10.0,12.0
10.0,12.181818181818183
10.0,12.363636363636363
10.0,12.545454545454547
10.0,12.727272727272727
10.0,12.90909090909091
10.0,13.09090909090909
10.0,13.272727272727273
10.0,13.454545454545455
10.0,13.636363636363635
10.0,13.818181818181818
10.0,14.0
10.0,14.181818181818182
10.0,14.363636363636363
10.0,14.545454545454547
10.0,14.727272727272727
10.0,14.90909090909091
10.0,15.09090909090909
10.0,15.272727272727273
10.0,15.454545454545453
10.0,15.636363636363637
10.0,15.818181818181818
10.0,16.0
10.0,16.18181818181818
10.0,16.363636363636363
10.0,16.545454545454547
10.0,16.727272727272727
10.0,16.90909090909091
10.0,17.09090909090909
10.0,17.272727272727273
10.0,17.454545454545453
10.0,17.636363636363637
10.0,17.818181818181817
10.0,18.0
10.0,18.18181818181818
10.0,18.363636363636363
10.0,18.545454545454547
10.0,18.727272727272727
10.0,18.90909090909091
10.0,19.090909090909093
10.0,19.272727272727273
10.0,19.454545454545457
10.0,19.636363636363637
10.0,19.81818181818182
10.0,20.0
9.818181818181818,20.0
9.636363636363637,20.0
9.454545454545455,20.0
9.272727272727273,20.0
9.09090909090909,20.0
8.90909090909091,20.0
8.727272727272727,20.0
8.545454545454545,20.0
8.363636363636363,20.0
8.181818181818182,20.0
8.0,20.0
7.818181818181818,20.0
7.636363636363637,20.0
7.454545454545455,20.0
7.272727272727273,20.0
7.090909090909091,20.0
6.909090909090909,20.0
6.7272727272727275,20.0
6.545454545454545,20.0
6.363636363636363,20.0
6.181818181818182,20.0
6.0,20.0
5.818181818181818,20.0
5.636363636363637,20.0
5.454545454545455,20.0
5.2727272727272725,20.0
5.090909090909091,20.0
4.90909090909091,20.0
4.7272727272727275,20.0
4.545454545454546,20.0
4.363636363636364,20.0
4.181818181818182,20.0
4.0,20.0
3.8181818181818183,20.0
3.6363636363636367,20.0
3.454545454545455,20.0
3.2727272727272725,20.0
3.090909090909091,20.0
2.909090909090909,20.0
2.7272727272727266,20.0
2.545454545454545,20.0
2.3636363636363633,20.0
2.1818181818181817,20.0
2.0,20.0
1.8181818181818183,20.0
1.6363636363636367,20.0
1.454545454545455,20.0
1.2727272727272734,20.0
1.0909090909090917,20.0
0.9090909090909101,20.0
0.7272727272727266,20.0
0.545454545454545,20.0
0.3636363636363633,20.0
0.18181818181818166,20.0
0.0,20.0
-0.18181818181817988,20.0
-0.3636363636363633,20.0
-0.545454545454545,20.0
-0.7272727272727266,20.0
-0.9090909090909083,20.0
-1.0909090909090917,20.0
-1.2727272727272716,20.0
-1.454545454545455,20.0
-1.6363636363636367,20.0
-1.8181818181818183,20.0
-2.0,20.0
-2.1818181818181834,20.0
-2.3636363636363633,20.0
-2.5454545454545467,20.0
-2.7272727272727266,20.0
-2.90909090909091,20.0
-3.09090909090909,20.0
-3.2727272727272734,20.0
-3.454545454545455,20.0
-3.636363636363635,20.0
-3.8181818181818183,20.0
-4.0,20.0
-4.181818181818182,20.0
-4.363636363636363,20.0
-4.545454545454547,20.0
-4.727272727272727,20.0
-4.90909090909091,20.0
-5.09090909090909,20.0
-5.272727272727273,20.0
-5.454545454545453,20.0
-5.636363636363637,20.0
-5.818181818181818,20.0
-6.0,20.0
-6.18181818181818,20.0
-6.363636363636363,20.0
-6.545454545454547,20.0
-6.727272727272727,20.0
-6.90909090909091,20.0
-7.09090909090909,20.0
-7.272727272727273,20.0
-7.454545454545453,20.0
-7.636363636363637,20.0
-7.818181818181817,20.0
-8.0,20.0
-8.18181818181818,20.0
-8.363636363636363,20.0
-8.545454545454547,20.0
-8.727272727272727,20.0
-8.90909090909091,20.0
-9.090909090909093,20.0
-9.272727272727273,20.0
-9.454545454545457,20.0
-9.636363636363637,20.0
-9.81818181818182,20.0
-10.0,20.0
-10.0,19.81981981981982
-10.0,19.63963963963964
-10.0,19.45945945945946
-10.0,19.27927927927928
-10.0,19.0990990990991
-10.0,18.91891891891892
-10.0,18.73873873873874
-10.0,18.55855855855856
-10.0,18.37837837837838
-10.0,18.1981981981982
-10.0,18.01801801801802
-10.0,17.83783783783784
-10.0,17.65765765765766
-10.0,17.47747747747748
-10.0,17.2972972972973
-10.0,17.117117117117118
-10.0,16.936936936936938
-10.0,16.756756756756758
-10.0,16.576576576576578
-10.0,16.396396396396398
-10.0,16.216216216216218
-10.0,16.036036036036037
-10.0,15.855855855855856
-10.0,15.675675675675675
-10.0,15.495495495495495
-10.0,15.315315315315315
-10.0,15.135135135135135
-10.0,14.954954954954955
-10.0,14.774774774774775
-10.0,14.594594594594595
-10.0,14.414414414414415
-10.0,14.234234234234235
-10.0,14.054054054054053
-10.0,13.873873873873874
-10.0,13.693693693693694
-10.0,13.513513513513512
-10.0,13.333333333333334
-10.0,13.153153153153152
-10.0,12.972972972972972
-10.0,12.792792792792794
-10.0,12.612612612612612
-10.0,12.432432432432432
-10.0,12.252252252252251
-10.0,12.072072072072071
-10.0,11.891891891891891
-10.0,11.711711711711711
-10.0,11.531531531531531
-10.0,11.35135135135135
-10.0,11.17117117117117
-10.0,10.99099099099099
-10.0,10.81081081081081
-10.0,10.63063063063063
-10.0,10.45045045045045
-10.0,10.27027027027027
-10.0,10.09009009009009
-10.0,9.90990990990991
-10.0,9.72972972972973
-10.0,9.54954954954955
-10.0,9.36936936936937
-10.0,9.18918918918919
-10.0,9.009009009009008
-10.0,8.82882882882883
-10.0,8.64864864864865
-10.0,8.468468468468469
-10.0,8.288288288288289
-10.0,8.108108108108107
-10.0,7.927927927927927
-10.0,7.7477477477477485
-10.0,7.567567567567568
-10.0,7.387387387387388
-10.0,7.207207207207206
-10.0,7.027027027027026
-10.0,6.846846846846846
-10.0,6.666666666666668
-10.0,6.486486486486488
-10.0,6.306306306306306
-10.0,6.126126126126126
-10.0,5.945945945945946
-10.0,5.765765765765767
-10.0,5.585585585585587
-10.0,5.405405405405405
-10.0,5.225225225225225
-10.0,5.045045045045045
-10.0,4.864864864864863
-10.0,4.684684684684687
-10.0,4.504504504504505
-10.0,4.324324324324325
-10.0,4.1441441441441444
-10.0,3.9639639639639626
-10.0,3.7837837837837824
-10.0,3.603603603603606
-10.0,3.423423423423422
-10.0,3.243243243243242
-10.0,3.063063063063062
-10.0,2.882882882882882
-10.0,2.7027027027027017
-10.0,2.5225225225225216
-10.0,2.3423423423423415
-10.0,2.1621621621621614
-10.0,1.9819819819819813
-10.0,1.8018018018018012
-10.0,1.621621621621621
-10.0,1.441441441441441
-10.0,1.2612612612612608
-10.0,1.0810810810810807
-10.0,0.9009009009009006
-10.0,0.7207207207207205
-10.0,0.5405405405405403
-10.0,0.36036036036036023
-10.0,0.18018018018018012
