x,y,shape
7.703887992158561,12.309419814286862,circle
14.533711088204688,8.549371379002103,circle
9.81176987260074,8.343344792422684,circle
7.143579959542651,7.961252306011087,circle
10.296633353114563,10.442549175804777,circle
11.906249529624958,12.84301403103428,circle
11.10828010094555,10.423434894516328,circle
11.14929278891733,8.715642576210024,circle
8.620352396125162,8.982783868319993,circle
8.950926869122627,6.110308094595057,circle
14.282623563045473,10.557007539341505,circle
13.750879395781931,9.282279381843068,circle
12.4284512764523,5.738904118684873,circle
10.717662999323153,12.976024917149568,circle
11.11013540198569,12.431131741865213,circle
11.893461608516413,14.25790809457073,circle
9.209723527257248,12.228308564722488,circle
5.152051510464391,9.239763899288723,circle
9.498395153759802,10.228592312805475,circle
8.73862387637254,14.75982152422058,circle
9.207393320176434,9.328604103480318,circle
13.020203756964342,13.627250626696513,circle
9.049397592477735,13.505550283474818,circle
6.6732340327962865,13.709009045882423,circle
8.693137852739307,10.37016948340205,circle
10.815740560988989,6.369445710750163,circle
11.530777901628726,14.678598337789069,circle
6.3981786410768295,9.676999995884566,circle
6.683407322027142,7.8239533640571075,circle
13.994209426484705,11.200003450826769,circle
7.369776413570943,7.891576298609172,circle
11.896750834442907,13.47725297816275,circle
13.507186803845938,11.519045266279585,circle
14.503777252436588,8.50168737484147,circle
11.041152497444909,9.771612203476897,circle
10.950776991429768,7.526115836912828,circle
8.359972748214464,14.590272074214639,circle
13.856840532409676,12.716868731616374,circle
8.64466767701743,6.908965688653473,circle
6.337687784072491,11.445954417713974,circle
11.896386530013642,11.827087218309826,circle
7.832348905766006,10.065709411504006,circle
13.32560136444747,10.729955949550845,circle
12.502664528420214,8.396729605201124,circle
9.78937898931559,13.81405841409516,circle
9.27177908597356,8.81127790274635,circle
8.133864598759821,14.569180326480048,circle
5.074012951396824,9.37556408736858,circle
6.000838206989417,8.791385998832544,circle
11.45700256866476,13.358504529326602,circle
12.731117990326123,9.471620467774164,circle
10.709319942896451,5.545593113411944,circle
13.842065661856887,8.464809209307463,circle
11.591839763820424,8.76247438412677,circle
6.102595431026213,7.2461994919587385,circle
13.999230982575842,7.862341790396629,circle
14.138858361783763,12.571934931795655,circle
11.418063573586203,14.016476492023441,circle
13.75898569678641,11.097910028076038,circle
8.526006115562428,12.878092760128851,circle
6.3049830219012275,13.10886822097884,circle
9.377699964962849,14.611327347294157,circle
10.504810068093146,9.064247069036636,circle
9.495346510780632,10.636002530065737,circle
9.407461586622507,13.010063521027973,circle
5.659476055002677,8.80681721750157,circle
13.144496153780569,13.846303052508059,circle
10.624640309340968,8.164176816375111,circle
13.43885990640635,11.739974260704532,circle
13.075349812928597,9.746041452406933,circle
10.686008603663494,5.123807618534237,circle
11.453046186075944,14.35219827897614,circle
14.57525925740715,10.158809147370699,circle
11.368562751839203,6.862426895010643,circle
9.137707648612706,6.897269032097594,circle
9.65615261448984,7.408292884266148,circle
10.158188908546807,8.823410145596203,circle
14.15535075029353,12.085933735383586,circle
7.160078102822157,13.501052534050544,circle
13.731917260298284,13.326520012631974,circle
13.256142703439943,6.216687215986174,circle
7.337037675017055,7.393388349641029,circle
7.866058591429507,13.830271458304352,circle
14.477544456434734,11.88963988307595,circle
8.276965631818236,14.274615460248999,circle
8.868508120208324,12.214368684195438,circle
9.571127663154334,6.6713858887757995,circle
8.833475755216272,8.633176468918125,circle
13.707922274096683,6.8215431274397105,circle
6.1663114174182585,10.676163969059576,circle
11.747007193143187,11.632187490667825,circle
9.062028942947927,6.010923990912302,circle
10.26618209579381,6.077965693249713,circle
7.2267267030857045,8.876156963164727,circle
10.221330372443202,8.329684858709328,circle
5.90563460931727,10.159693260344453,circle
6.430110213447917,9.486600122257554,circle
6.053494783416679,11.932111893465702,circle
13.56022283752623,10.573498801181415,circle
13.595111487173632,12.894773031302403,circle
13.642329962011042,10.728768424946349,circle
7.548516187798996,7.169156237638486,circle
8.158157234955622,14.303946479141242,circle
6.8285889803415305,9.82905030067663,circle
11.530285168363267,8.995705215211476,circle
10.003772304144393,10.848264509192102,circle
6.325862035336293,12.319297654130946,circle
10.137324527730941,6.064408461499074,circle
10.557248577186044,14.158301122538472,circle
12.042719972939935,11.073032688167064,circle
9.543606137411182,11.789131502115064,circle
10.319190592234392,10.511599460052594,circle
12.676360692434962,8.734384570987705,circle
11.371443840110537,6.412928218617768,circle
7.905667845855696,7.671937725143378,circle
12.285890227126782,7.610109015013553,circle
11.573104131602388,5.513429956695292,circle
11.145077135313025,12.719408948607366,circle
12.798402857711904,7.7597592372815996,circle
5.708335996111538,8.916973963260055,circle
11.111837016187941,7.054259344839392,circle
13.132574106610356,7.604348319915609,circle
8.075888565220517,14.225741107216516,circle
13.75305611766706,13.10686101541136,circle
10.264987680377319,11.899109936911024,circle
5.683050388961469,12.128059370598397,circle
11.453739248769761,6.807892620293799,circle
11.628592613062192,8.049667769800944,circle
13.384746104121099,10.147944978264134,circle
5.061451431479341,9.666005361570772,circle
6.952651270454687,11.740436172446524,circle
10.499851557101996,12.822930866679242,circle
12.903105807653983,12.72158006082567,circle
8.71824543508091,12.088239858053644,circle
11.28950955434045,9.516524755565197,circle
9.203201401925408,11.608448022745092,circle
8.223280810684775,9.789251580638517,circle
9.433069785305339,8.135554380124317,circle
8.780070028746204,11.40799509284371,circle
13.939984876780699,9.294034143304543,circle
12.073287553692287,9.501521485234045,circle
9.967080765811003,12.939489480695073,circle
5.265761929165991,10.081854360398028,circle
8.91823795513674,13.267848204073296,circle
9.112835032845153,13.98771636203966,circle
12.020074635692188,10.476754912165383,circle
8.306800630042506,8.607052993185915,circle
8.989343808233238,9.98298622012963,circle
11.94851773718029,10.6531884909411,circle
9.527549372671892,12.596449283259012,circle
11.763767454609711,8.853533047585648,circle
10.097595173660267,11.485947013188765,circle
11.065301238927944,11.371506488447505,circle
6.613415789196493,10.224758946328137,circle
12.261973561357802,9.795504112845475,circle
10.150577531443355,13.013979584075896,circle
8.332799326154074,6.868566832183847,circle
10.303043174859829,5.856567178062977,circle
10.076927419909037,10.988375266836242,circle
9.390029801440928,5.5713211530304125,circle
7.328309907327206,12.925676295489083,circle
9.036520257540472,8.943741232182228,circle
6.87725860065818,6.523226818513158,circle
5.322599184823755,8.930546107827025,circle
11.042126904199671,10.664018457510636,circle
11.343568415094257,7.7379732279123665,circle
8.068604481641225,14.052745161799614,circle
11.67975464866282,13.985588611470972,circle
12.077692457579783,10.544260540206173,circle
8.075309065998555,8.763352155223483,circle
8.662229217615492,7.266472626150803,circle
13.461498139560781,10.362084602810983,circle
6.079884567157135,9.701563605696958,circle
10.44686708423209,13.003855988271445,circle
7.918730824712304,7.310820473950098,circle
11.977836519314103,13.843817914029147,circle
9.652720381275703,9.107544433216054,circle
8.097602784050073,11.64067316713186,circle
13.893680039622193,8.365070216748887,circle
13.07191497555229,13.597708899446642,circle
8.063381945244707,13.006899825881712,circle
12.75889192267125,12.385655568319162,circle
11.457016873047676,9.25407633423468,circle
12.3993830849985,7.670135200916272,circle
9.817993549869303,13.644489719218097,circle
8.680551387483307,7.921342272090949,circle
11.06351737543043,7.633565643020686,circle
7.111707225348699,8.95603212429086,circle
9.303893066672964,9.868793743223922,circle
10.145203467878463,12.8338833943011,circle
