x,y
-20.0,0.0
-19.860627177700348,0.0
-19.721254355400696,0.0
-19.581881533101047,0.0
-19.442508710801395,0.0
-19.303135888501743,0.0
-19.16376306620209,0.0
-19.024390243902438,0.0
-18.885017421602786,0.0
-18.745644599303137,0.0
-18.606271777003485,0.0
-18.466898954703833,0.0
-18.32752613240418,0.0
-18.18815331010453,0.0
-18.048780487804876,0.0
-17.909407665505228,0.0
-17.770034843205575,0.0
-17.630662020905923,0.0
-17.49128919860627,0.0
-17.35191637630662,0.0
-17.21254355400697,0.0
-17.073170731707318,0.0
-16.933797909407666,0.0
-16.794425087108014,0.0
-16.65505226480836,0.0
-16.51567944250871,0.0
-16.376306620209057,0.0
-16.23693379790941,0.0
-16.097560975609756,0.0
-15.958188153310104,0.0
-15.818815331010452,0.0
-15.679442508710801,0.0
-15.540069686411151,0.0
-15.400696864111499,0.0
-15.261324041811847,0.0
-15.121951219512194,0.0
-14.982578397212544,0.0
-14.843205574912892,0.0
-14.703832752613241,0.0
-14.564459930313589,0.0
-14.425087108013937,0.0
-14.285714285714286,0.0
-14.146341463414634,0.0
-14.006968641114984,0.0
-13.867595818815332,0.0
-13.72822299651568,0.0
-13.588850174216027,0.0
-13.449477351916377,0.0
-13.310104529616725,0.0
-13.170731707317072,0.0
-13.031358885017422,0.0
-12.89198606271777,0.0
-12.752613240418118,0.0
-12.613240418118465,0.0
-12.473867595818815,0.0
-12.334494773519165,0.0
-12.195121951219512,0.0
-12.05574912891986,0.0
-11.916376306620208,0.0
-11.777003484320558,0.0
-11.637630662020905,0.0
-11.498257839721255,0.0
-11.358885017421603,0.0
-11.21951219512195,0.0
-11.0801393728223,0.0
-10.940766550522648,0.0
-10.801393728222997,0.0
-10.662020905923345,0.0
-10.522648083623693,0.0
-10.383275261324043,0.0
-10.24390243902439,0.0
-10.104529616724738,0.0
-9.965156794425088,0.0
-9.825783972125436,0.0
-9.686411149825783,0.0
-9.547038327526131,0.0
-9.40766550522648,0.0
-9.268292682926829,0.0
-9.128919860627178,0.0
-8.989547038327526,0.0
-8.850174216027876,0.0
-8.710801393728222,0.0
-8.571428571428573,0.0
-8.432055749128919,0.0
-8.292682926829269,0.0
-8.153310104529616,0.0
-8.013937282229966,0.0
-7.874564459930314,0.0
-7.735191637630663,0.0
-7.595818815331011,0.0
-7.456445993031359,0.0
-7.317073170731707,0.0
-7.177700348432056,0.0
-7.038327526132404,0.0
-6.898954703832754,0.0
-6.7595818815331015,0.0
-6.620209059233449,0.0
-6.480836236933797,0.0
-6.341463414634145,0.0
-6.2020905923344944,0.0
-6.062717770034842,0.0
-5.923344947735192,0.0
-5.78397212543554,0.0
-5.644599303135889,0.0
-5.505226480836235,0.0
-5.365853658536587,0.0
-5.226480836236933,0.0
-5.087108013937282,0.0
-4.94773519163763,0.0
-4.80836236933798,0.0
-4.668989547038327,0.0
-4.529616724738677,0.0
-4.390243902439025,0.0
-4.2508710801393725,0.0
-4.11149825783972,0.0
-3.9721254355400717,0.0
-3.832752613240416,0.0
-3.6933797909407673,0.0
-3.554006968641115,0.0
-3.414634146341463,0.0
-3.2752613240418107,0.0
-3.135888501742162,0.0
-2.99651567944251,0.0
-2.8571428571428577,0.0
-2.7177700348432055,0.0
-2.578397212543557,0.0
-2.439024390243901,0.0
-2.2996515679442524,0.0
-2.1602787456446,0.0
-2.020905923344948,0.0
-1.8815331010452958,0.0
-1.7421602787456436,0.0
-1.602787456445995,0.0
-1.4634146341463392,0.0
-1.3240418118466906,0.0
-1.1846689895470384,0.0
-1.0452961672473862,0.0
-0.905923344947734,0.0
-0.7665505226480853,0.0
-0.6271777003484331,0.0
-0.4878048780487809,0.0
-0.3484320557491287,0.0
-0.20905923344947652,0.0
-0.06968641114982432,0.0
0.06968641114982432,0.0
0.20905923344947652,0.0
0.3484320557491287,0.0
0.4878048780487809,0.0
0.6271777003484331,0.0
0.7665505226480818,0.0
0.9059233449477375,0.0
1.0452961672473862,0.0
1.1846689895470384,0.0
1.324041811846687,0.0
1.4634146341463428,0.0
1.602787456445995,0.0
1.7421602787456436,0.0
1.8815331010452923,0.0
2.020905923344948,0.0
2.1602787456446,0.0
2.299651567944249,0.0
2.4390243902439046,0.0
2.578397212543557,0.0
2.7177700348432055,0.0
2.857142857142854,0.0
2.99651567944251,0.0
3.135888501742162,0.0
3.2752613240418107,0.0
3.414634146341463,0.0
3.5540069686411186,0.0
3.6933797909407673,0.0
3.832752613240416,0.0
3.972125435540068,0.0
4.111498257839724,0.0
4.2508710801393725,0.0
4.390243902439025,0.0
4.529616724738673,0.0
4.668989547038329,0.0
4.808362369337978,0.0
4.94773519163763,0.0
5.087108013937282,0.0
5.226480836236934,0.0
5.365853658536587,0.0
5.505226480836235,0.0
5.644599303135887,0.0
5.78397212543554,0.0
5.923344947735192,0.0
6.062717770034844,0.0
6.202090592334493,0.0
6.341463414634148,0.0
6.480836236933797,0.0
6.620209059233449,0.0
6.7595818815331015,0.0
6.898954703832754,0.0
7.038327526132406,0.0
7.1777003484320545,0.0
7.31707317073171,0.0
7.456445993031359,0.0
7.595818815331011,0.0
7.73519163763066,0.0
7.8745644599303155,0.0
8.013937282229968,0.0
8.153310104529616,0.0
8.292682926829265,0.0
8.43205574912892,0.0
8.571428571428573,0.0
8.710801393728222,0.0
8.850174216027874,0.0
8.98954703832753,0.0
9.128919860627178,0.0
9.268292682926827,0.0
9.407665505226479,0.0
9.547038327526135,0.0
9.686411149825783,0.0
9.825783972125436,0.0
9.965156794425084,0.0
10.10452961672474,0.0
10.243902439024389,0.0
10.38327526132404,0.0
10.522648083623693,0.0
10.662020905923345,0.0
10.801393728222997,0.0
10.940766550522646,0.0
11.080139372822298,0.0
11.21951219512195,0.0
11.358885017421603,0.0
11.498257839721255,0.0
11.637630662020907,0.0
11.77700348432056,0.0
11.916376306620208,0.0
12.055749128919857,0.0
12.195121951219512,0.0
12.334494773519168,0.0
12.473867595818817,0.0
12.613240418118465,0.0
12.752613240418121,0.0
12.89198606271777,0.0
13.031358885017418,0.0
13.170731707317074,0.0
13.310104529616723,0.0
13.449477351916379,0.0
13.588850174216027,0.0
13.728222996515676,0.0
13.867595818815332,0.0
