node1,node2,distance
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
150,156,1.15108543462603
124,157,0.9239403974271266
124,157,0.9239403974271266
124,157,0.9239403974271266
124,157,0.9239403974271266
124,157,0.9239403974271266
124,157,0.9239403974271266
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
145,151,0.8474869581393712
236,253,0.7741035139799639
229,287,0.6587141744450121
222,255,0.5312210850363439
142,184,0.47701081522092337
142,184,0.47701081522092337
256,280,0.4329594883094491
256,280,0.4329594883094491
311,331,0.36914232150113396
265,288,0.35831795625944884
276,304,0.3191958695778748
156,180,0.3182961562704424
296,322,0.2924706174720408
288,311,0.2859912539350241
249,263,0.28128545286963486
249,263,0.28128545286963486
249,263,0.28128545286963486
249,263,0.28128545286963486
249,263,0.28128545286963486
249,263,0.28128545286963486
294,318,0.27520927532150724
294,318,0.27520927532150724
41,56,0.27336005413805353
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
191,209,0.26774306085065597
277,294,0.2633563409518973
277,294,0.2633563409518973
156,181,0.26079631939943826
156,181,0.26079631939943826
156,181,0.26079631939943826
156,181,0.26079631939943826
242,282,0.257460004872251
242,282,0.257460004872251
280,308,0.24841070019607375
255,293,0.24750061718802896
248,265,0.24611154092120202
304,329,0.2443752991061347
200,219,0.24250064329284013
200,219,0.24250064329284013
200,219,0.24250064329284013
200,219,0.24250064329284013
219,241,0.2254257096630017
318,335,0.22454262545237186
246,315,0.22159109711071626
263,276,0.21620110516341987
179,200,0.20923029253313397
179,200,0.20923029253313397
179,200,0.20923029253313397
179,200,0.20923029253313397
179,200,0.20923029253313397
234,248,0.20748497012405634
169,204,0.1998514002319307
169,204,0.1998514002319307
295,312,0.19974796929652827
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
130,145,0.19557989624700917
313,338,0.18873220762510642
313,337,0.18289020921980534
241,284,0.17530716308093644
281,319,0.1707533788929318
200,220,0.16320670686589658
112,162,0.16128629448607984
197,317,0.16115791110960065
282,302,0.15902678709588153
217,234,0.15675644677895004
217,234,0.15675644677895004
217,234,0.15675644677895004
217,234,0.15675644677895004
217,234,0.15675644677895004
217,234,0.15675644677895004
217,234,0.15675644677895004
217,234,0.15675644677895004
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
126,130,0.1491854615667496
252,310,0.1478322600438028
262,291,0.1462533100172607
91,124,0.1458667402957459
91,124,0.1458667402957459
91,124,0.1458667402957459
91,124,0.1458667402957459
91,124,0.1458667402957459
91,124,0.1458667402957459
91,124,0.1458667402957459
41,55,0.14578246452094437
41,55,0.14578246452094437
41,55,0.14578246452094437
41,55,0.14578246452094437
41,55,0.14578246452094437
41,55,0.14578246452094437
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
35,71,0.1457755946876688
224,237,0.1428918195881411
224,237,0.1428918195881411
224,237,0.1428918195881411
224,237,0.1428918195881411
224,237,0.1428918195881411
142,183,0.14246293452055872
318,336,0.14221623591898908
262,290,0.13998706986014545
262,290,0.13998706986014545
140,278,0.1346712341525176
20,27,0.1281288092010796
209,218,0.12431988218758279
209,218,0.12431988218758279
209,218,0.12431988218758279
209,218,0.12431988218758279
219,242,0.12367522364842194
219,242,0.12367522364842194
219,242,0.12367522364842194
5,6,0.12303676709709666
145,153,0.11925976437523565
107,314,0.11844441241252199
209,217,0.11803983306658658
209,217,0.11803983306658658
209,217,0.11803983306658658
209,217,0.11803983306658658
209,217,0.11803983306658658
209,217,0.11803983306658658
209,217,0.11803983306658658
209,217,0.11803983306658658
209,217,0.11803983306658658
112,161,0.11797382739270841
117,169,0.11722769579846828
117,169,0.11722769579846828
117,169,0.11722769579846828
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
47,51,0.11310088969473497
282,303,0.11207770682800257
181,196,0.1083708635959981
181,196,0.1083708635959981
156,179,0.10595052879703155
156,179,0.10595052879703155
156,179,0.10595052879703155
156,179,0.10595052879703155
156,179,0.10595052879703155
249,264,0.10525144903407799
224,238,0.10507428608901259
234,249,0.10486003355581706
234,249,0.10486003355581706
234,249,0.10486003355581706
234,249,0.10486003355581706
234,249,0.10486003355581706
234,249,0.10486003355581706
234,249,0.10486003355581706
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
9,29,0.10419139412340833
295,313,0.10302918552841087
295,313,0.10302918552841087
124,158,0.09992071860437969
29,38,0.09863368309323366
297,326,0.09810808311493396
198,212,0.09810020907673069
206,268,0.09676153378882475
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
4,20,0.09611722965546683
237,252,0.09594090526728967
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
20,28,0.09459619779628504
169,203,0.09419259686027194
263,277,0.09410755838802808
263,277,0.09410755838802808
263,277,0.09410755838802808
263,277,0.09410755838802808
263,277,0.09410755838802808
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
94,126,0.09377606997081933
253,273,0.09233549485604028
238,289,0.0912300030159595
8,13,0.0906969522911394
196,271,0.08990228993849199
196,271,0.08990228993849199
143,328,0.08931090348087846
280,309,0.08590750085376775
75,81,0.08335720332238816
75,81,0.08335720332238816
75,81,0.08335720332238816
75,81,0.08335720332238816
75,81,0.08335720332238816
75,81,0.08335720332238816
75,81,0.08335720332238816
60,64,0.08318153275526541
23,41,0.08291640131445703
23,41,0.08291640131445703
23,41,0.08291640131445703
23,41,0.08291640131445703
23,41,0.08291640131445703
23,41,0.08291640131445703
23,41,0.08291640131445703
290,307,0.08248097808350323
247,285,0.08064937935921625
277,295,0.08046585038295093
277,295,0.08046585038295093
277,295,0.08046585038295093
184,233,0.08029974425980921
217,235,0.07954322077492633
271,324,0.0794448092238537
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
29,37,0.07628624866472744
271,325,0.07459950005920553
250,292,0.07213922389655889
51,105,0.07160058138653318
51,105,0.07160058138653318
226,299,0.07073771957542309
145,152,0.07038095549220405
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
5,8,0.06897219866291118
96,99,0.0686721024541586
201,246,0.06731561199058647
201,246,0.06731561199058647
54,76,0.0635396073676043
106,107,0.06287385145045768
296,323,0.06259122489503878
191,210,0.059903919628085736
220,250,0.05845945063724155
21,31,0.058050029098415584
70,112,0.0571289623084403
70,112,0.0571289623084403
119,173,0.05573099922293066
5,7,0.053373470965746614
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
71,94,0.052183656425014574
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
28,60,0.05216210682242847
289,330,0.05174001278076911
38,102,0.04767190269823439
143,327,0.04229597155424741
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
0,5,0.042150864839720185
201,247,0.041379327575807756
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
46,54,0.04070684007163738
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
0,4,0.03886152933894934
54,75,0.03755487100818807
54,75,0.03755487100818807
54,75,0.03755487100818807
54,75,0.03755487100818807
54,75,0.03755487100818807
54,75,0.03755487100818807
54,75,0.03755487100818807
54,75,0.03755487100818807
54,75,0.03755487100818807
181,197,0.037191837300039644
222,256,0.0343004735986695
222,256,0.0343004735986695
222,256,0.0343004735986695
1,6,0.033356445539902586
51,106,0.03055179320838792
51,106,0.03055179320838792
51,106,0.03055179320838792
51,106,0.03055179320838792
51,106,0.03055179320838792
51,106,0.03055179320838792
51,106,0.03055179320838792
51,106,0.03055179320838792
51,106,0.03055179320838792
2,42,0.02554119051003995
48,143,0.023452699309397577
48,143,0.023452699309397577
141,163,0.022436864286229683
54,77,0.02120283860340392
75,82,0.02059005213274393
75,83,0.012674323194210841
256,281,0.008619475568483893
