node1,node2,distance
106,298,0.9345814240737381
114,138,0.8563628102478684
337,343,0.7664359307328955
68,83,0.61985141918743
273,291,0.6157660082224076
273,291,0.6157660082224076
273,291,0.6157660082224076
273,291,0.6157660082224076
273,291,0.6157660082224076
73,100,0.5704763843690093
158,208,0.5653670608216356
284,304,0.525332400889993
86,108,0.46547531522954294
296,313,0.4622729863015063
296,313,0.4622729863015063
296,313,0.4622729863015063
70,72,0.459348769812206
277,307,0.4582585810324601
286,315,0.4572531642425374
44,49,0.43700914984852895
159,233,0.41680498802005206
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
6,10,0.40900265286026705
158,209,0.4054177859234902
33,106,0.4049907756675269
2,7,0.402785161815602
2,7,0.402785161815602
2,7,0.402785161815602
2,7,0.402785161815602
2,7,0.402785161815602
2,7,0.402785161815602
57,158,0.3774890416259617
57,158,0.3774890416259617
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
10,44,0.37060231206629857
313,323,0.36757040468879254
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
2,6,0.3620815959670224
258,273,0.36135633473880024
258,273,0.36135633473880024
258,273,0.36135633473880024
258,273,0.36135633473880024
258,273,0.36135633473880024
258,273,0.36135633473880024
159,232,0.3491933099286655
218,262,0.3391311666942204
296,312,0.3324322070597968
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
190,211,0.33081282317428573
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
15,19,0.32269996371171106
214,265,0.3067745344854797
195,222,0.3047388810194965
195,222,0.3047388810194965
195,222,0.3047388810194965
195,222,0.3047388810194965
117,140,0.2974628180400386
190,212,0.2948772067356264
128,310,0.2909595344332866
218,263,0.2883077353592757
273,290,0.28825191894016733
145,169,0.27713369697294304
145,169,0.27713369697294304
145,169,0.27713369697294304
145,169,0.27713369697294304
145,169,0.27713369697294304
145,169,0.27713369697294304
145,169,0.27713369697294304
169,195,0.2763476746266709
169,195,0.2763476746266709
169,195,0.2763476746266709
169,195,0.2763476746266709
169,195,0.2763476746266709
169,195,0.2763476746266709
168,201,0.27452591384755903
182,220,0.27312246641269694
182,221,0.26442732694966203
51,149,0.2643255060990772
51,149,0.2643255060990772
96,111,0.26208954696617554
148,197,0.24219031397427287
149,241,0.22426138865445958
149,241,0.22426138865445958
297,330,0.22358980782728732
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
93,117,0.22236496515550075
143,168,0.21753160938173952
143,168,0.21753160938173952
222,246,0.21382171439616596
340,347,0.21249942556095477
103,178,0.21216786661426631
103,178,0.21216786661426631
103,178,0.21216786661426631
168,202,0.20898833286116023
66,159,0.20638326003710927
66,159,0.20638326003710927
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
211,229,0.1996714720935809
2,49,0.19906910185169008
229,243,0.19668311913696054
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
229,242,0.1909463145300122
117,142,0.18842085951171303
117,142,0.18842085951171303
117,142,0.18842085951171303
117,142,0.18842085951171303
117,142,0.18842085951171303
117,141,0.18017012823910147
117,141,0.18017012823910147
117,141,0.18017012823910147
117,141,0.18017012823910147
117,141,0.18017012823910147
117,141,0.18017012823910147
169,196,0.17989920246608868
178,280,0.17953707448731102
247,268,0.1757463001475545
324,339,0.15904045100684944
136,182,0.15689102391562676
136,182,0.15689102391562676
136,182,0.15689102391562676
182,219,0.15655667910195292
178,281,0.14617919221250836
178,279,0.13457275244266104
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
70,73,0.11315917916250534
340,348,0.08481422276810427
51,148,0.08321044297042839
51,148,0.08321044297042839
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
4,15,0.049738255376488
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,18,0.022967966644227455
15,20,0.014902149257089223
