w1,w2
0.4035213321552286,0.9932286479121643
0.4438023642836453,0.9917861132223883
0.5065345221732583,0.995777794580091
0.5709923545978546,0.9920084402980018
0.6190245998253708,0.9686789698765635
0.6493423581567224,0.9282862706953846
0.6695578836227281,0.8614056348540272
0.6833119217303667,0.8454200284516071
0.6351206210801991,0.6964481509850472
0.6725823262272955,0.8016913021716566
0.4905315165885734,0.5823691306881463
0.6646962322308586,0.3151919741528898
0.6518817166190293,0.18283632794779925
0.4123939930725637,0.08812666615549505
0.38729969687348237,0.3253318103866216
0.3662738732394788,0.011752553680781118
0.47374380363930324,0.003961908635373855
0.5330175664943849,0.08709784075722063
0.5713920503326949,0.00045033719435618635
0.49238727222575884,0.0001708407296919525
0.40012730786565576,0.962867458162048
0.43304784281876435,0.9871338853436191
0.4974400927640038,0.9876545302313806
0.5630275639798429,0.9776389774607435
0.6167279040180478,0.9539228466870877
0.663441089620064,0.9286216809344162
0.6990869596825846,0.8594395927403509
0.7071295067211888,0.8101030334261202
0.7392438384462854,0.6958557244654356
0.6770601442235417,0.7007648460035545
0.7617081347309375,0.5496268704034732
0.6930034852904314,0.5588394492919744
0.701757893493555,0.17863823230549838
0.36534566441678573,0.27869141603972797
0.4834864255136994,0.2365522866808341
0.37702928179473344,0.008719293071274822
0.44690341208474055,0.002704059726151624
0.4699292567866263,0.000889598893837682
0.5397221201095431,0.00031449427634148384
0.5578409812545577,0.04873767985102904
0.3643878945303918,0.9082789498983929
0.4440093293047732,0.9211172943368431
0.4923225274854163,0.9202004810190738
0.570945726765644,0.9140110956274597
0.6020205019430979,0.8946543073257446
0.6730747520354622,0.864289665607759
0.6765689864762716,0.8290022004010847
0.7075798883663628,0.7353792831838106
0.7586214789115602,0.661916397258551
0.7710305607553016,0.6142059862266582
0.6051851519773226,0.4589293006527295
0.7654409845853525,0.2922425195450671
0.6169879850692586,0.15173491133633007
0.45171061605491053,0.3481897402642534
0.3727139854798336,0.02342929188352608
0.45976861645131245,0.12168000427049885
0.4728094825095243,0.0020874021196301377
0.49137608715110614,0.03737416427587623
0.48135600274279,0.06796704298510331
0.4865148478348452,0.00010438367704733769
0.44293417412321023,0.7297892162987633
0.3531364671111743,0.7860402976579933
0.432379375993666,0.8195154271433868
0.5000061338115317,0.7840290775785685
0.5043480528720397,0.7032556214187914
0.6176997455794954,0.7100383833914036
0.6634602915218383,0.7598587019259818
0.7078943049616052,0.6344568731209275
0.6745537242099822,0.5740573666650257
0.7996113482696282,0.4689126224286172
0.7961120140798047,0.39664379600058686
0.6730734436070541,0.4406970805881234
0.5151277188087253,0.1001480928849087
0.4417835592238099,0.09490980354649688
0.5070984888943854,0.01712532374215762
0.5130779824837012,0.012000588567938175
0.45787782866827403,0.06957923055879386
0.4625740081204474,0.000502571608839272
0.49318506252398925,0.00018993805475761837
0.4659667246295143,0.05769234938496604
0.2356579471467441,0.5027416128055221
0.28370949944481216,0.5429623684899084
0.2376336123567157,0.3239847222355908
0.24417650003593502,0.32494279512984
0.3822917468835003,0.4420940563249984
0.4309899083290901,0.5202905081629583
0.45540961103773053,0.4189606529705832
0.6674583834424535,0.4789914349137774
0.6971326765403125,0.33941393706131534
0.7570076475018056,0.34494710350622887
0.7620062281546378,0.14346911026376066
0.8019293262788278,0.21262047504082007
0.6513198135867866,0.09753114487745318
0.6361844072397348,0.16882396609502895
0.4911283791421459,0.022625905557230503
0.47358926325460926,0.003725916100648783
0.45902928757774525,0.019935066704908792
0.46438302712965485,0.010829585229375572
0.4837746048554014,0.00017874373857746566
0.5408534524253774,0.03521698029039284
0.2965232692951465,0.1896668243949089
0.13355690947462726,0.10100791328537685
0.11735969715840394,0.07133996843719703
0.1486291278580314,0.0651002401121503
0.17112512459443865,0.13573753954354387
0.24983883547456834,0.19068843910880048
0.40747673415499486,0.1437510029855274
0.580044051321062,0.19810271404191038
0.6987338567741661,0.20935108805747715
0.8338791041329006,0.09251520486669962
0.8816219613057152,0.06337781307171489
0.85740676149724,0.02485267110591539
0.7988916937045408,0.014912639087178669
0.6841628766007987,0.008679395154712312
0.6250855746742738,0.08837401133870187
0.5132898860730885,0.021869391913048482
0.5217149599860494,0.0009707128523523437
0.49178740871869475,0.022836742205804356
0.5060325115919085,0.04847884350408653
0.5517650356209375,0.00015543152683690893
0.11733899788038656,0.0520791578933404
0.05880114500576618,0.05034374840011718
0.05731943263175936,0.026258275047611218
0.07674369216463674,0.01446298016244853
0.11946238131103211,0.011431551189966744
0.19610375240852398,0.032850285053717725
0.27743031073581487,0.026396111045551583
0.4628272593660096,0.09516392233604345
0.6882392652887686,0.031237857051614772
0.8763579856610105,0.021133930085124347
0.9131026772468261,0.01857353070689283
0.8749578999837473,0.023538758105706582
0.8163645692450894,0.006250807829708276
0.7272445381465024,0.0037928695097926837
0.6535656843874258,0.002930903159800473
0.595467778619329,0.06492496602007886
0.5704200661263109,0.02051499202817666
0.5352842380267403,0.05860090366959956
0.5221547301118531,0.00207237649568101
0.5832643394178897,0.052096905879525396
0.1023825060005577,0.07938456097870272
0.04965438654669419,0.024677437295601214
0.05182345572682262,0.012274695334637584
0.07422414797599282,0.005431082496630878
0.12253820618611523,0.0025318880715296892
0.19173339516062476,0.0024911872911682737
0.2759426459122674,0.0037030954693181638
0.3938369471594618,0.006496951172601499
0.6215527948788258,0.01564039175727568
0.8197314987880813,0.02906940132955572
0.8882184796969668,0.010135115080569452
0.8600306112260959,0.012059813512219124
0.7942251410442556,0.003917230996461663
0.7398616245796552,0.0030872487747913104
0.6647682788232042,0.0033219925290078212
0.5752468156304805,0.0029211587733312884
0.5582847963357407,0.06855063716367167
0.5748135559790676,0.0010487785746494732
