node1,node2,distance
70,79,1.1886304302622133
70,79,1.1886304302622133
70,79,1.1886304302622133
70,79,1.1886304302622133
70,79,1.1886304302622133
70,79,1.1886304302622133
70,79,1.1886304302622133
70,79,1.1886304302622133
70,79,1.1886304302622133
113,139,0.9499350522410813
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
60,70,0.6491432306770537
29,33,0.5800442648762815
29,33,0.5800442648762815
100,113,0.569728922278656
100,113,0.569728922278656
91,115,0.5332839589197652
79,92,0.4869871208152408
79,92,0.4869871208152408
79,92,0.4869871208152408
79,92,0.4869871208152408
79,92,0.4869871208152408
79,92,0.4869871208152408
79,92,0.4869871208152408
126,174,0.42598082150272687
116,141,0.4062871974282645
183,193,0.40340645084406146
183,193,0.40340645084406146
183,193,0.40340645084406146
183,193,0.40340645084406146
183,193,0.40340645084406146
183,193,0.40340645084406146
183,193,0.40340645084406146
183,193,0.40340645084406146
60,72,0.39465769250671096
92,105,0.3930078186752172
28,43,0.3746693957428123
48,62,0.373566772119488
65,83,0.37338316027644514
103,126,0.36876102990254034
103,126,0.36876102990254034
40,50,0.3469459072705474
40,50,0.3469459072705474
40,50,0.3469459072705474
129,189,0.34122555843702107
137,155,0.3316356393782783
157,171,0.32875209897761587
157,171,0.32875209897761587
33,68,0.32640064024543075
8,13,0.3208869218955245
108,132,0.3195305542736747
193,199,0.31723096766518133
193,199,0.31723096766518133
193,199,0.31723096766518133
193,199,0.31723096766518133
193,199,0.31723096766518133
37,42,0.3148512671984861
37,42,0.3148512671984861
11,20,0.31398240783537157
193,197,0.3041600939996857
193,197,0.3041600939996857
33,67,0.30144175693086706
4,10,0.29124515244515964
122,148,0.280447425771133
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
4,8,0.2743676194679176
8,12,0.2742403482036053
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
167,183,0.2557041269722588
201,206,0.2548313233262596
142,166,0.24361058108098824
142,166,0.24361058108098824
142,166,0.24361058108098824
92,104,0.24257929375932652
92,104,0.24257929375932652
92,104,0.24257929375932652
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
8,11,0.24202763776471414
193,198,0.2417971608249707
136,151,0.24088106978539453
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
159,167,0.2397461002576167
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
108,131,0.2396938939242345
38,102,0.2355691747763813
38,102,0.2355691747763813
38,102,0.2355691747763813
38,102,0.2355691747763813
38,102,0.2355691747763813
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
131,159,0.23439658992951112
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
21,24,0.23200108836433014
50,112,0.22972487842346562
50,112,0.22972487842346562
50,112,0.22972487842346562
145,179,0.22035512753682635
86,106,0.21806239251546583
117,136,0.21176442999843134
117,136,0.21176442999843134
117,136,0.21176442999843134
197,207,0.21074956037227674
87,100,0.2096446688381963
87,100,0.2096446688381963
87,100,0.2096446688381963
2,14,0.20869144497198405
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
37,40,0.20830934131282133
63,130,0.20795846182976982
117,134,0.20731629588098419
139,177,0.2062526666722001
166,188,0.20395073544985093
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
24,37,0.20337320019542376
75,161,0.20014447376262182
77,118,0.19698841502633016
46,66,0.19293356011809865
66,124,0.18599738014801012
191,202,0.18538069402906646
57,76,0.1840379605457059
57,76,0.1840379605457059
57,76,0.1840379605457059
57,76,0.1840379605457059
57,76,0.1840379605457059
57,76,0.1840379605457059
53,85,0.17908554867093043
102,117,0.17832322335444295
102,117,0.17832322335444295
102,117,0.17832322335444295
102,117,0.17832322335444295
102,117,0.17832322335444295
2,15,0.17354603480686695
159,168,0.169024346779826
89,109,0.1608583185017334
15,95,0.15223840028301652
69,87,0.1517719163439356
69,87,0.1517719163439356
69,87,0.1517719163439356
69,87,0.1517719163439356
105,143,0.15174481245278074
22,51,0.1507488844704177
178,190,0.14903225552580773
60,71,0.146437273049565
92,103,0.14467532969571156
92,103,0.14467532969571156
92,103,0.14467532969571156
34,59,0.14415021081467538
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
16,21,0.14176833365173946
76,96,0.13926092973120144
48,61,0.13833504263521207
167,185,0.1379575698467406
104,122,0.13600465108123128
104,122,0.13600465108123128
10,54,0.1326271768189724
127,157,0.13103531806183255
127,157,0.13103531806183255
127,157,0.13103531806183255
57,74,0.1285410060619862
16,22,0.12790977155002595
69,88,0.1272899232930288
97,162,0.12269128160460399
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
86,108,0.12218337685023764
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
48,60,0.1214766296290343
87,101,0.11910543975247245
46,65,0.11618476707209735
46,65,0.11618476707209735
2,89,0.11450716072164796
91,116,0.10919546284481031
91,116,0.10919546284481031
91,116,0.10919546284481031
91,116,0.10919546284481031
91,116,0.10919546284481031
91,116,0.10919546284481031
76,97,0.1090925934293478
191,203,0.10875109038801711
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
7,28,0.10823929583021871
98,145,0.10359118107474254
98,145,0.10359118107474254
57,75,0.10284396190207362
112,138,0.10190865701622326
21,26,0.1003597406408248
190,196,0.09946443507483285
183,195,0.09819344453405007
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
40,48,0.09774759346474157
138,170,0.0965936432836811
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
28,44,0.09499457703046943
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
44,53,0.09196903244400395
183,194,0.09173741890107653
29,34,0.09169352965981485
29,34,0.09169352965981485
63,129,0.09018925354146427
166,186,0.08911601342431623
152,178,0.08777851059806673
152,178,0.08777851059806673
152,178,0.08777851059806673
167,184,0.08433430351057139
112,137,0.07907772842025199
112,137,0.07907772842025199
159,169,0.07814740347217812
24,39,0.07808485494773638
199,201,0.07653459800270201
199,201,0.07653459800270201
199,201,0.07653459800270201
199,201,0.07653459800270201
100,114,0.07436086991622924
178,191,0.06990311029992334
178,191,0.06990311029992334
116,142,0.0698812233496881
116,142,0.0698812233496881
116,142,0.0698812233496881
116,142,0.0698812233496881
116,142,0.0698812233496881
137,154,0.06823493059631429
76,98,0.06810693216979703
76,98,0.06810693216979703
76,98,0.06810693216979703
76,98,0.06810693216979703
37,41,0.06807484812443457
171,182,0.06806085782576032
157,172,0.06611519060534225
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
53,86,0.05683143523238604
108,133,0.05641349288934484
166,187,0.052034838640688474
24,38,0.045290685211680524
24,38,0.045290685211680524
24,38,0.045290685211680524
24,38,0.045290685211680524
24,38,0.045290685211680524
126,173,0.03777621458943899
103,125,0.03426353291917211
122,147,0.032874310539657746
